"Name","State","Notes","User","Tags","Created","Runtime","Sweep","adam_epsilon","cache_dir","config_name","data_pkl_dir","delete_old_checkpoints","do_eval","do_finetune","do_lower_case","do_train","doc_stride","eval_all_checkpoints","evaluate_during_training","fp16","fp16_opt_level","gradient_accumulation_steps","hf_name","lang_id","learning_rate","local_rank","logging_steps","max_answer_length","max_grad_norm","max_query_length","max_seq_length","max_steps","model_name_or_path","model_type","n_best_size","no_cuda","null_score_diff_threshold","num_train_epochs","output_dir","overwrite_cache","overwrite_data_cache","overwrite_output_dir","per_gpu_eval_batch_size","per_gpu_train_batch_size","predict_file","push_to_huggingface_every_epoch","push_to_huggingface_initial_load","resume_training","run_name","save_steps","seed","server_ip","server_port","skip_dpr_check","split_data_into_batches_and_save","threads","tokenizer_name","train_file","verbose_logging","version_2_with_negative","warmup_steps","weight_decay","eval.Results.HasAns_exact","eval.Results.HasAns_f1","eval.Results.HasAns_total","eval.Results.best_exact","eval.Results.best_exact_thresh","eval.Results.best_f1","eval.Results.best_f1_thresh","eval.Results.checkpoint","eval.Results.exact","eval.Results.f1","eval.Results.total","eval.result.HasAns_exact","eval.result.HasAns_f1","eval.result.HasAns_total","eval.result.best_exact","eval.result.best_exact_thresh","eval.result.best_f1","eval.result.best_f1_thresh","eval.result.checkpoint","eval.result.exact","eval.result.f1","eval.result.total","train.global_step","train.loss","train.tr_loss"
"monolingual_finnish_finetune_tsquad_dev_lang_russian","finished","-","sgowriraj","","2022-11-15T18:28:44.000Z","36","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_finnish","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-russian-v1.1-dev.json","false","false","","monolingual_finnish_finetune_tsquad_dev_lang_russian","500","42","","","false","false","1","","","false","false","0","0","50.61576354679803","71.12899145741703","812","50.61576354679803","0","71.12899145741703","0","./monolingual/fineTune_cache_output_finnish","50.61576354679803","71.12899145741703","812","","","","","","","","","","","","","",""
"monolingual_finnish_finetune_tsquad_dev_lang_swahili","finished","-","sgowriraj","","2022-11-15T18:31:25.000Z","26","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_finnish","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-swahili-v1.1-dev.json","false","false","","monolingual_finnish_finetune_tsquad_dev_lang_swahili","500","42","","","false","false","1","","","false","false","0","0","71.34268537074148","81.24025726321149","499","71.34268537074148","0","81.24025726321149","0","./monolingual/fineTune_cache_output_finnish","71.34268537074148","81.24025726321149","499","","","","","","","","","","","","","",""
"monolingual_finnish_finetune_tsquad_dev_lang_telugu","finished","-","sgowriraj","","2022-11-15T18:29:28.000Z","31","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_finnish","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-telugu-v1.1-dev.json","false","false","","monolingual_finnish_finetune_tsquad_dev_lang_telugu","500","42","","","false","false","1","","","false","false","0","0","38.714499252615845","48.47425933973021","669","38.714499252615845","0","48.47425933973021","0","./monolingual/fineTune_cache_output_finnish","38.714499252615845","48.47425933973021","669","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_arabic","finished","-","sgowriraj","","2022-11-15T18:56:37.000Z","46","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-arabic-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_arabic","500","42","","","false","false","1","","","false","false","0","0","61.129207383279045","76.6282266264908","921","61.129207383279045","0","76.6282266264908","0","./monolingual/fineTune_cache_output_indonesian","61.129207383279045","76.6282266264908","921","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_bengali","finished","-","sgowriraj","","2022-11-15T18:57:30.000Z","27","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-bengali-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_bengali","500","42","","","false","false","1","","","false","false","0","0","46.90265486725664","63.03802392297967","113","46.90265486725664","0","63.03802392297967","0","./monolingual/fineTune_cache_output_indonesian","46.90265486725664","63.03802392297967","113","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_english","finished","-","sgowriraj","","2022-11-15T18:53:22.000Z","33","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-english-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_english","500","42","","","false","false","1","","","false","false","0","0","68.4090909090909","78.24801483441834","440","68.4090909090909","0","78.24801483441834","0","./monolingual/fineTune_cache_output_indonesian","68.4090909090909","78.24801483441834","440","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_finnish","finished","-","sgowriraj","","2022-11-15T18:59:23.000Z","39","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-finnish-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_finnish","500","42","","","false","false","1","","","false","false","0","0","62.40409207161125","74.63212044979838","782","62.40409207161125","0","74.63212044979838","0","./monolingual/fineTune_cache_output_indonesian","62.40409207161125","74.63212044979838","782","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_indonesian","finished","-","sgowriraj","","2022-11-15T18:54:04.000Z","37","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-indonesian-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_indonesian","500","42","","","false","false","1","","","false","false","0","0","74.64539007092199","84.8520399457727","564","74.64539007092199","0","84.8520399457727","0","./monolingual/fineTune_cache_output_indonesian","74.64539007092199","84.8520399457727","564","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_korean","finished","-","sgowriraj","","2022-11-15T18:58:46.000Z","30","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-korean-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_korean","500","42","","","false","false","1","","","false","false","0","0","14.07942238267148","32.95148308328238","277","14.07942238267148","0","32.95148308328238","0","./monolingual/fineTune_cache_output_indonesian","14.07942238267148","32.95148308328238","277","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_russian","finished","-","sgowriraj","","2022-11-15T18:54:50.000Z","52","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-russian-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_russian","500","42","","","false","false","1","","","false","false","0","0","50","69.3074691011591","812","50","0","69.3074691011591","0","./monolingual/fineTune_cache_output_indonesian","50","69.3074691011591","812","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_swahili","finished","-","sgowriraj","","2022-11-15T18:58:05.000Z","32","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-swahili-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_swahili","500","42","","","false","false","1","","","false","false","0","0","69.93987975951904","80.32512486699926","499","69.93987975951904","0","80.32512486699926","0","./monolingual/fineTune_cache_output_indonesian","69.93987975951904","80.32512486699926","499","","","","","","","","","","","","","",""
"monolingual_indonesian_finetune_tsquad_dev_lang_telugu","finished","-","sgowriraj","","2022-11-15T18:55:49.000Z","40","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_indonesian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-telugu-v1.1-dev.json","false","false","","monolingual_indonesian_finetune_tsquad_dev_lang_telugu","500","42","","","false","false","1","","","false","false","0","0","40.95665171898356","51.14852345794051","669","40.95665171898356","0","51.14852345794051","0","./monolingual/fineTune_cache_output_indonesian","40.95665171898356","51.14852345794051","669","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_arabic","finished","-","sgowriraj","","2022-11-15T19:09:47.000Z","45","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-arabic-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_arabic","500","42","","","false","false","1","","","false","false","0","0","56.894679695982624","74.12767100082712","921","56.894679695982624","0","74.12767100082712","0","./monolingual/fineTune_cache_output_russian","56.894679695982624","74.12767100082712","921","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_bengali","finished","-","sgowriraj","","2022-11-15T19:10:39.000Z","28","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-bengali-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_bengali","500","42","","","false","false","1","","","false","false","0","0","49.55752212389381","65.36407054106168","113","49.55752212389381","0","65.36407054106168","0","./monolingual/fineTune_cache_output_russian","49.55752212389381","65.36407054106168","113","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_english","finished","-","sgowriraj","","2022-11-15T19:06:42.000Z","35","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-english-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_english","500","42","","","false","false","1","","","false","false","0","0","64.54545454545455","75.96212616361596","440","64.54545454545455","0","75.96212616361596","0","./monolingual/fineTune_cache_output_russian","64.54545454545455","75.96212616361596","440","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_finnish","finished","-","sgowriraj","","2022-11-15T19:12:36.000Z","44","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-finnish-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_finnish","500","42","","","false","false","1","","","false","false","0","0","64.19437340153452","76.60584002042157","782","64.19437340153452","0","76.60584002042157","0","./monolingual/fineTune_cache_output_russian","64.19437340153452","76.60584002042157","782","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_indonesian","finished","-","sgowriraj","","2022-11-15T19:07:25.000Z","35","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-indonesian-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_indonesian","500","42","","","false","false","1","","","false","false","0","0","64.18439716312056","76.74873519178207","564","64.18439716312056","0","76.74873519178207","0","./monolingual/fineTune_cache_output_russian","64.18439716312056","76.74873519178207","564","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_korean","finished","-","sgowriraj","","2022-11-15T19:11:55.000Z","34","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-korean-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_korean","500","42","","","false","false","1","","","false","false","0","0","14.440433212996387","33.73036566456461","277","14.440433212996387","0","33.73036566456461","0","./monolingual/fineTune_cache_output_russian","14.440433212996387","33.73036566456461","277","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_russian","finished","-","sgowriraj","","2022-11-15T19:08:09.000Z","42","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-russian-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_russian","500","42","","","false","false","1","","","false","false","0","0","60.09852216748769","76.09081878974429","812","60.09852216748769","0","76.09081878974429","0","./monolingual/fineTune_cache_output_russian","60.09852216748769","76.09081878974429","812","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_swahili","finished","-","sgowriraj","","2022-11-15T19:11:14.000Z","34","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-swahili-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_swahili","500","42","","","false","false","1","","","false","false","0","0","69.53907815631263","79.70400956599788","499","69.53907815631263","0","79.70400956599788","0","./monolingual/fineTune_cache_output_russian","69.53907815631263","79.70400956599788","499","","","","","","","","","","","","","",""
"monolingual_russian_finetune_tsquad_dev_lang_telugu","finished","-","sgowriraj","","2022-11-15T19:09:00.000Z","40","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_russian","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-telugu-v1.1-dev.json","false","false","","monolingual_russian_finetune_tsquad_dev_lang_telugu","500","42","","","false","false","1","","","false","false","0","0","40.35874439461883","48.38071586638559","669","40.35874439461883","0","48.38071586638559","0","./monolingual/fineTune_cache_output_russian","40.35874439461883","48.38071586638559","669","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_arabic","finished","-","sgowriraj","","2022-11-15T18:35:55.000Z","38","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-arabic-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_arabic","500","42","","","false","false","1","","","false","false","0","0","57.65472312703583","73.85282875077695","921","57.65472312703583","0","73.85282875077695","0","./monolingual/fineTune_cache_output_swahili","57.65472312703583","73.85282875077695","921","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_bengali","finished","-","sgowriraj","","2022-11-15T18:36:40.000Z","30","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-bengali-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_bengali","500","42","","","false","false","1","","","false","false","0","0","48.67256637168141","65.48883270122208","113","48.67256637168141","0","65.48883270122208","0","./monolingual/fineTune_cache_output_swahili","48.67256637168141","65.48883270122208","113","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_english","finished","-","sgowriraj","","2022-11-15T18:33:14.000Z","28","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-english-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_english","500","42","","","false","false","1","","","false","false","0","0","68.63636363636364","78.45180322830842","440","68.63636363636364","0","78.45180322830842","0","./monolingual/fineTune_cache_output_swahili","68.63636363636364","78.45180322830842","440","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_finnish","finished","-","sgowriraj","","2022-11-15T18:38:33.000Z","66","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-finnish-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_finnish","500","42","","","false","false","1","","","false","false","0","0","64.06649616368287","75.26319051576883","782","64.06649616368287","0","75.26319051576883","0","./monolingual/fineTune_cache_output_swahili","64.06649616368287","75.26319051576883","782","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_indonesian","finished","-","sgowriraj","","2022-11-15T18:33:49.000Z","31","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-indonesian-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_indonesian","500","42","","","false","false","1","","","false","false","0","0","62.765957446808514","76.98056918582175","564","62.765957446808514","0","76.98056918582175","0","./monolingual/fineTune_cache_output_swahili","62.765957446808514","76.98056918582175","564","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_korean","finished","-","sgowriraj","","2022-11-15T18:37:56.000Z","29","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-korean-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_korean","500","42","","","false","false","1","","","false","false","0","0","12.99638989169675","31.73121400571875","277","12.99638989169675","0","31.73121400571875","0","./monolingual/fineTune_cache_output_swahili","12.99638989169675","31.73121400571875","277","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_russian","finished","-","sgowriraj","","2022-11-15T18:34:28.000Z","37","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-russian-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_russian","500","42","","","false","false","1","","","false","false","0","0","47.04433497536946","67.4045594958797","812","47.04433497536946","0","67.4045594958797","0","./monolingual/fineTune_cache_output_swahili","47.04433497536946","67.4045594958797","812","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_swahili","finished","-","sgowriraj","","2022-11-15T18:37:18.000Z","31","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-swahili-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_swahili","500","42","","","false","false","1","","","false","false","0","0","76.55310621242485","84.76479084548203","499","76.55310621242485","0","84.76479084548203","0","./monolingual/fineTune_cache_output_swahili","76.55310621242485","84.76479084548203","499","","","","","","","","","","","","","",""
"monolingual_swahili_finetune_tsquad_dev_lang_telugu","finished","-","sgowriraj","","2022-11-15T18:35:13.000Z","33","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_swahili","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-telugu-v1.1-dev.json","false","false","","monolingual_swahili_finetune_tsquad_dev_lang_telugu","500","42","","","false","false","1","","","false","false","0","0","38.714499252615845","49.207645866838696","669","38.714499252615845","0","49.207645866838696","0","./monolingual/fineTune_cache_output_swahili","38.714499252615845","49.207645866838696","669","","","","","","","","","","","","","",""
"monolingual_telugu_finetune_tsquad_dev_lang_arabic","finished","-","sgowriraj","","2022-11-15T19:03:13.000Z","45","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_telugu","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-arabic-v1.1-dev.json","false","false","","monolingual_telugu_finetune_tsquad_dev_lang_arabic","500","42","","","false","false","1","","","false","false","0","0","50.27144408251901","67.27619072651807","921","50.27144408251901","0","67.27619072651807","0","./monolingual/fineTune_cache_output_telugu","50.27144408251901","67.27619072651807","921","","","","","","","","","","","","","",""
"monolingual_telugu_finetune_tsquad_dev_lang_bengali","finished","-","sgowriraj","","2022-11-15T19:04:07.000Z","24","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_telugu","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-bengali-v1.1-dev.json","false","false","","monolingual_telugu_finetune_tsquad_dev_lang_bengali","500","42","","","false","false","1","","","false","false","0","0","55.75221238938053","69.38544739429695","113","55.75221238938053","0","69.38544739429695","0","./monolingual/fineTune_cache_output_telugu","55.75221238938053","69.38544739429695","113","","","","","","","","","","","","","",""
"monolingual_telugu_finetune_tsquad_dev_lang_english","finished","-","sgowriraj","","2022-11-15T19:00:09.000Z","34","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_telugu","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-english-v1.1-dev.json","false","false","","monolingual_telugu_finetune_tsquad_dev_lang_english","500","42","","","false","false","1","","","false","false","0","0","65.45454545454545","76.1290144583195","440","65.45454545454545","0","76.1290144583195","0","./monolingual/fineTune_cache_output_telugu","65.45454545454545","76.1290144583195","440","","","","","","","","","","","","","",""
"monolingual_telugu_finetune_tsquad_dev_lang_finnish","finished","-","sgowriraj","","2022-11-15T19:05:54.000Z","41","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_telugu","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-finnish-v1.1-dev.json","false","false","","monolingual_telugu_finetune_tsquad_dev_lang_finnish","500","42","","","false","false","1","","","false","false","0","0","57.289002557544755","71.07633797958037","782","57.289002557544755","0","71.07633797958037","0","./monolingual/fineTune_cache_output_telugu","57.289002557544755","71.07633797958037","782","","","","","","","","","","","","","",""
"monolingual_telugu_finetune_tsquad_dev_lang_indonesian","finished","-","sgowriraj","","2022-11-15T19:00:50.000Z","39","","1e-8","./cache_dir/","","home/sgowrira/EMQA2/EMQA/pkl4","-1","true","false","true","false","128","false","false","false","O1","1","","0","0.00003","-1","500","30","1","64","384","-1","./monolingual/fineTune_cache_output_telugu","bert","20","false","0","3","./eval_cache_output/","","true","true","24","8","./TyDiQA_dev_data/tydiqa-goldp-indonesian-v1.1-dev.json","false","false","","monolingual_telugu_finetune_tsquad_dev_lang_indonesian","500","42","","","false","false","1","","","false","false","0","0","59.57446808510638","71.79613374441078","564","59.57446808510638","0","71.79613374441078","0","./monolingual/fineTune_cache_output_telugu","59.57446808510638","71.79613374441078","564","","","","","","","","","","","","","",""
